Invoice Date,Invoice Quantity,Sales Zone,Sales Location
5/28/2023,15,South,HBI
5/29/2023,10,South,HBI
5/29/2023,15,South,HBI
5/29/2023,10,South,HBI
5/29/2023,10,South,HBI
5/29/2023,15,South,HBI
5/30/2023,1,South,HBI
5/30/2023,25,South,HBI
5/30/2023,25,South,HBI
5/30/2023,4,South,HBI
5/30/2023,3,South,HBI
5/30/2023,2,South,HBI
5/30/2023,2,South,HBI
5/30/2023,4,South,HBI
5/30/2023,5,South,HBI
5/30/2023,2,South,HBI
5/10/2023,10,South,KCI
5/10/2023,10,South,KCI
5/10/2023,15,South,KCI
5/10/2023,20,South,KCI
5/10/2023,20,South,KCI
5/10/2023,15,South,KCI
5/10/2023,15,South,KCI
5/10/2023,15,South,KCI
5/10/2023,15,South,KCI
5/11/2023,35,South,KCI
5/11/2023,3,South,KCI
5/11/2023,15,South,KCI
5/11/2023,5,South,KCI
5/13/2023,5,South,KCI
5/15/2023,25,South,KCI
5/16/2023,5,South,KCI
5/17/2023,15,South,KCI
5/18/2023,25,South,KCI
5/18/2023,50,South,KCI
5/20/2023,10,South,KCI
5/20/2023,10,South,KCI
5/20/2023,15,South,KCI
5/20/2023,10,South,KCI
5/20/2023,20,South,KCI
5/20/2023,10,South,KCI
5/20/2023,15,South,KCI
5/20/2023,20,South,KCI
5/20/2023,10,South,KCI
5/20/2023,10,South,KCI
5/20/2023,8,South,KCI
5/20/2023,10,South,KCI
5/20/2023,10,South,KCI
5/20/2023,10,South,KCI
5/20/2023,20,South,KCI
5/20/2023,12,South,KCI
5/20/2023,10,South,KCI
5/20/2023,10,South,KCI
5/20/2023,5,South,KCI
5/22/2023,10,South,KCI
5/22/2023,15,South,KCI
5/22/2023,6,South,KCI
5/23/2023,25,South,KCI
5/23/2023,10,South,KCI
5/23/2023,14,South,KCI
5/23/2023,5,South,KCI
5/24/2023,3,South,KCI
5/24/2023,20,South,KCI
5/24/2023,15,South,KCI
5/25/2023,15,South,KCI
5/25/2023,10,South,KCI
5/25/2023,1,South,KCI
5/25/2023,1,South,KCI
5/25/2023,1,South,KCI
5/25/2023,1,South,KCI
5/25/2023,1,South,KCI
5/25/2023,2,South,KCI
5/27/2023,2,South,KCI
5/27/2023,5,South,KCI
5/28/2023,25,South,KCI
5/29/2023,3,South,KCI
5/29/2023,15,South,KCI
5/29/2023,100,South,KCI
5/30/2023,3,South,KCI
5/30/2023,10,South,KCI
5/30/2023,5,South,KCI
5/30/2023,30,South,KCI
5/30/2023,30,South,KCI
5/30/2023,20,South,KCI
5/30/2023,25,South,KCI
5/30/2023,10,South,KCI
5/30/2023,10,South,KCI
5/30/2023,15,South,KCI
5/30/2023,10,South,KCI
5/30/2023,20,South,KCI
5/30/2023,25,South,KCI
5/11/2023,6,South,KCI
5/11/2023,10,South,KCI
5/11/2023,15,South,KCI
5/12/2023,22,South,KCI
5/16/2023,10,South,KCI
5/17/2023,5,South,KCI
5/17/2023,25,South,KCI
5/18/2023,25,South,KCI
5/18/2023,50,South,KCI
5/18/2023,15,South,KCI
5/19/2023,3,South,KCI
5/20/2023,5,South,KCI
5/20/2023,5,South,KCI
5/20/2023,8,South,KCI
5/20/2023,10,South,KCI
5/20/2023,5,South,KCI
5/20/2023,5,South,KCI
5/20/2023,5,South,KCI
5/20/2023,30,South,KCI
5/20/2023,5,South,KCI
5/22/2023,5,South,KCI
5/23/2023,5,South,KCI
5/23/2023,5,South,KCI
5/25/2023,7,South,KCI
5/26/2023,10,South,KCI
5/26/2023,20,South,KCI
5/27/2023,10,South,KCI
5/27/2023,5,South,KCI
5/27/2023,5,South,KCI
5/27/2023,5,South,KCI
5/28/2023,30,South,KCI
5/28/2023,20,South,KCI
5/29/2023,10,South,KCI
5/29/2023,30,South,KCI
5/29/2023,30,South,KCI
5/29/2023,30,South,KCI
5/29/2023,5,South,KCI
5/30/2023,10,South,KCI
5/30/2023,5,South,KCI
5/30/2023,10,South,KCI
5/30/2023,5,South,KCI
5/30/2023,10,South,KCI
5/30/2023,15,South,KCI
5/30/2023,15,South,KCI
5/30/2023,15,South,KCI
5/30/2023,15,South,KCI
5/30/2023,8,South,KCI
5/30/2023,15,South,KCI
5/4/2023,2,South,MDI
5/8/2023,2,South,MDI
5/10/2023,1,South,MDI
5/10/2023,4,South,MDI
5/19/2023,2,South,MDI
5/19/2023,1,South,MDI
5/25/2023,13,South,MDI
5/26/2023,20,South,MDI
5/27/2023,30,South,MDI
5/27/2023,3,South,MDI
5/27/2023,3,South,MDI
5/27/2023,15,South,MDI
5/3/2023,120,South,KCI
5/3/2023,30,South,KCI
5/3/2023,120,South,KCI
5/3/2023,30,South,KCI
5/3/2023,100,South,KCI
5/3/2023,120,South,KCI
5/3/2023,30,South,KCI
5/3/2023,100,South,KCI
5/5/2023,60,South,MDI
5/5/2023,30,South,MDI
5/5/2023,30,South,MDI
5/6/2023,15,South,MDI
5/7/2023,60,South,MDI
5/7/2023,120,South,KCI
5/7/2023,30,South,KCI
5/7/2023,120,South,KCI
5/7/2023,30,South,KCI
5/9/2023,90,South,KCI
5/11/2023,30,South,MDI
5/12/2023,40,South,MDI
5/12/2023,15,South,MDI
5/13/2023,25,East,DGP
5/13/2023,30,East,DGP
5/13/2023,31,East,DGP
5/14/2023,220,North,DLI
5/14/2023,220,North,DLI
5/17/2023,120,North,DLI
5/17/2023,45,North,DLI
5/20/2023,150,East,DGP
5/21/2023,20,East,DGP
5/22/2023,50,North,DLI
5/26/2023,6,East,DGP
5/31/2023,25,South,KCI
5/31/2023,10,South,KCI
5/31/2023,10,South,KCI
5/31/2023,10,South,KCI
5/31/2023,10,South,KCI
5/31/2023,10,South,KCI
5/31/2023,10,South,KCI
5/31/2023,10,South,KCI
5/31/2023,10,South,KCI
5/31/2023,5,North,LKW
5/31/2023,5,West,PNE
5/31/2023,25,East,DGP
5/31/2023,25,East,DGP
5/31/2023,5,South,HBI
5/31/2023,5,South,HBI
5/31/2023,5,North,JMU
5/31/2023,9,West,PNE
5/31/2023,10,West,PNE
5/31/2023,5,South,HBI
5/31/2023,5,South,HBI
5/31/2023,20,South,HBI
5/31/2023,20,South,HBI
5/31/2023,8,South,HBI
5/31/2023,25,East,DGP
5/31/2023,25,East,DGP
5/31/2023,10,East,DGP
5/31/2023,10,East,DGP
5/31/2023,2,East,DGP
5/31/2023,2,East,DGP
5/31/2023,12,East,DGP
5/31/2023,1,North,LKW
5/31/2023,5,East,DGP
5/31/2023,13,East,DGP
10/25/2022,15,South,KCI
10/28/2022,10,South,KCI
10/28/2022,10,South,KCI
10/28/2022,25,South,KCI
10/29/2022,7,North,DLI
10/29/2022,50,South,KCI
10/29/2022,8,South,KCI
10/29/2022,6,South,KCI
10/29/2022,10,South,KCI
10/29/2022,8,South,KCI
10/29/2022,8,South,KCI
10/29/2022,16,South,KCI
10/29/2022,16,South,KCI
10/30/2022,25,South,KCI
10/31/2022,16,South,KCI
10/31/2022,45,South,KCI
10/31/2022,1,South,KCI
10/31/2022,1,South,KCI
10/31/2022,15,South,KCI
10/31/2022,30,South,KCI
10/31/2022,3,South,KCI
10/31/2022,5,South,KCI
10/31/2022,5,South,KCI
10/31/2022,50,South,KCI
10/31/2022,48,South,KCI
10/31/2022,10,South,KCI
10/31/2022,30,South,KCI
10/31/2022,65,South,KCI
10/31/2022,15,South,KCI
10/31/2022,20,South,KCI
10/31/2022,15,South,KCI
10/31/2022,10,West,PNE
10/31/2022,10,South,KCI
10/31/2022,5,West,PNE
10/31/2022,20,South,KCI
10/31/2022,16,South,KCI
10/31/2022,16,South,KCI
10/31/2022,25,East,DGP
11/7/2022,8,South,KCI
11/9/2022,15,North,DLI
11/12/2022,9,East,PTA
11/14/2022,10,North,GZB
11/14/2022,1,West,PNE
11/15/2022,100,South,HBI
11/16/2022,1,West,PNE
11/16/2022,20,West,PNE
11/16/2022,10,West,PNE
11/17/2022,12,West,PNE
11/17/2022,12,West,PNE
11/17/2022,10,South,HBI
11/17/2022,10,South,HBI
11/17/2022,30,South,HBI
11/17/2022,20,South,KCI
11/17/2022,12,West,PNE
11/17/2022,12,West,PNE
11/18/2022,12,West,PNE
11/18/2022,12,West,PNE
11/18/2022,40,West,PNE
11/18/2022,70,South,HBI
11/18/2022,100,South,HBI
11/18/2022,12,West,PNE
11/18/2022,12,West,PNE
11/18/2022,5,South,KCI
11/18/2022,16,West,PNE
11/18/2022,1,West,PNE
11/19/2022,26,South,KCI
11/19/2022,50,South,KCI
11/19/2022,65,South,HBI
11/19/2022,20,South,HBI
11/19/2022,90,South,KCI
11/19/2022,100,South,KCI
11/19/2022,12,West,PNE
11/19/2022,12,West,PNE
11/19/2022,12,West,PNE
11/19/2022,12,West,PNE
11/20/2022,50,West,PNE
11/20/2022,14,West,PNE
11/20/2022,13,West,PNE
11/20/2022,50,West,PNE
11/20/2022,6,West,PNE
11/20/2022,20,West,PNE
11/20/2022,6,West,PNE
11/20/2022,50,West,PNE
11/20/2022,1,West,PNE
11/20/2022,12,West,PNE
11/20/2022,40,West,PNE
11/20/2022,2,West,PNE
11/20/2022,4,West,PNE
11/21/2022,12,West,PNE
11/21/2022,50,West,PNE
11/21/2022,37,West,PNE
11/21/2022,23,West,PNE
11/21/2022,50,West,PNE
11/21/2022,50,West,PNE
11/21/2022,15,South,KCI
11/21/2022,10,South,HBI
11/21/2022,5,South,HBI
11/22/2022,13,West,PNE
11/23/2022,20,South,KCI
11/23/2022,10,South,KCI
11/23/2022,2,South,HBI
11/23/2022,3,South,KCI
11/23/2022,15,South,KCI
11/24/2022,1,East,DGP
11/24/2022,10,West,PNE
11/24/2022,41,South,KCI
11/24/2022,25,West,PNE
11/24/2022,10,South,KCI
11/24/2022,30,West,PNE
11/24/2022,2,West,PNE
11/25/2022,10,South,KCI
11/25/2022,1,South,KCI
11/25/2022,20,East,DGP
11/26/2022,10,North,DLI
11/26/2022,10,South,KCI
11/26/2022,20,South,HBI
11/26/2022,8,South,HBI
11/26/2022,4,South,HBI
11/26/2022,10,South,HBI
11/26/2022,4,South,HBI
11/26/2022,2,South,HBI
11/26/2022,150,South,HBI
11/26/2022,30,South,KCI
11/26/2022,1,South,KCI
11/26/2022,1,South,KCI
11/26/2022,1,South,KCI
11/26/2022,1,South,KCI
11/26/2022,1,South,KCI
11/26/2022,20,North,DLI
11/26/2022,30,North,DLI
11/26/2022,15,West,PNE
11/26/2022,20,West,PNE
11/27/2022,3,South,MDI
11/27/2022,3,South,MDI
11/28/2022,12,South,HBI
11/28/2022,6,South,HBI
11/28/2022,15,South,KCI
11/29/2022,15,East,DGP
11/29/2022,2,South,KCI
11/29/2022,2,South,KCI
11/29/2022,15,South,KCI
11/29/2022,15,South,KCI
11/29/2022,61,West,PNE
11/29/2022,5,North,DLI
11/29/2022,19,North,DLI
11/29/2022,6,South,MDI
11/29/2022,5,South,MDI
11/29/2022,8,South,KCI
11/29/2022,25,South,KCI
11/29/2022,1,South,KCI
11/29/2022,1,South,KCI
11/29/2022,1,South,KCI
11/29/2022,8,South,KCI
11/29/2022,5,South,KCI
11/29/2022,7,South,KCI
11/29/2022,5,East,DGP
11/29/2022,25,South,KCI
11/29/2022,8,South,KCI
11/29/2022,50,South,KCI
11/29/2022,50,South,KCI
11/29/2022,25,East,DGP
11/29/2022,10,East,DGP
11/29/2022,30,West,PNE
11/29/2022,10,East,DGP
11/30/2022,10,East,DGP
11/30/2022,18,West,PNE
11/30/2022,2,South,KCI
11/30/2022,7,South,KCI
11/30/2022,5,South,KCI
11/30/2022,35,South,KCI
11/30/2022,30,South,KCI
11/30/2022,1,South,KCI
11/30/2022,3,South,KCI
11/30/2022,4,South,KCI
11/30/2022,7,South,MDI
11/30/2022,10,South,MDI
11/30/2022,10,South,HBI
11/30/2022,3,South,HBI
11/30/2022,9,South,HBI
11/30/2022,10,South,HBI
11/30/2022,20,South,HBI
11/30/2022,10,South,HBI
11/30/2022,1,South,HBI
11/30/2022,24,South,KCI
11/30/2022,3,South,KCI
11/30/2022,2,South,HBI
11/30/2022,2,South,HBI
11/30/2022,2,South,HBI
11/30/2022,1,South,HBI
11/30/2022,10,South,KCI
11/30/2022,66,South,HBI
11/30/2022,54,South,HBI
11/30/2022,25,South,HBI
11/30/2022,1,West,PNE
11/30/2022,25,South,HBI
11/30/2022,20,South,HBI
11/30/2022,52,West,PNE
11/30/2022,5,East,DGP
11/30/2022,5,South,KCI
11/30/2022,5,South,KCI
11/30/2022,8,South,KCI
11/30/2022,25,South,KCI
11/30/2022,25,South,KCI
11/30/2022,25,South,KCI
11/30/2022,10,South,KCI
11/30/2022,1,South,KCI
11/30/2022,30,South,KCI
11/30/2022,20,South,KCI
11/30/2022,21,South,KCI
11/30/2022,34,South,KCI
11/30/2022,44,South,KCI
11/30/2022,10,North,LKW
11/30/2022,10,North,LKW
11/30/2022,100,West,PNE
11/30/2022,5,South,KCI
11/30/2022,2,South,MDI
11/30/2022,1,South,MDI
11/30/2022,1,South,MDI
11/30/2022,2,South,MDI
11/30/2022,5,South,MDI
11/30/2022,2,South,MDI
11/30/2022,25,South,HBI
11/30/2022,20,South,HBI
11/30/2022,20,South,HBI
11/30/2022,15,South,HBI
11/30/2022,40,South,KCI
11/30/2022,22,South,KCI
11/30/2022,5,West,PNE
11/30/2022,21,West,PNE
11/30/2022,2,South,MDI
11/30/2022,2,South,MDI
11/30/2022,2,South,MDI
11/30/2022,2,South,MDI
11/30/2022,2,South,MDI
11/30/2022,5,South,MDI
11/30/2022,34,West,PNE
11/30/2022,6,South,KCI
11/30/2022,10,South,KCI
11/30/2022,55,West,PNE
11/30/2022,22,West,PNE
11/30/2022,6,South,KCI
11/30/2022,4,South,KCI
11/30/2022,2,South,MDI
11/30/2022,2,South,MDI
11/30/2022,1,South,MDI
11/30/2022,5,South,MDI
11/30/2022,2,South,MDI
11/30/2022,2,South,MDI
11/30/2022,5,South,KCI
11/30/2022,10,South,KCI
11/30/2022,2,South,MDI
11/30/2022,1,South,MDI
11/30/2022,4,South,MDI
11/30/2022,3,South,MDI
11/30/2022,5,West,PNE
11/30/2022,30,South,HBI
11/30/2022,30,South,HBI
11/30/2022,20,North,JMU
11/30/2022,10,North,JMU
11/30/2022,10,South,HBI
12/23/2022,27,East,DGP
12/23/2022,27,East,DGP
12/23/2022,10,East,DGP
12/23/2022,10,East,DGP
12/23/2022,10,East,DGP
12/23/2022,10,East,DGP
12/23/2022,5,East,DGP
12/24/2022,15,East,DGP
12/24/2022,10,East,DGP
12/24/2022,6,East,DGP
12/27/2022,7,East,DGP
12/27/2022,10,East,DGP
12/27/2022,5,East,DGP
12/29/2022,21,East,DGP
12/29/2022,10,East,DGP
12/30/2022,10,East,DGP
12/30/2022,10,East,DGP
12/30/2022,10,East,DGP
12/30/2022,10,East,DGP
12/30/2022,10,East,DGP
12/30/2022,10,East,DGP
12/30/2022,10,East,DGP
12/30/2022,5,East,DGP
12/31/2022,10,East,DGP
12/5/2022,60,West,PNE
12/5/2022,60,West,PNE
12/5/2022,50,West,PNE
12/6/2022,36,West,PNE
12/6/2022,44,West,PNE
12/9/2022,27,West,PNE
12/9/2022,43,West,PNE
12/9/2022,60,West,PNE
12/9/2022,60,West,PNE
12/10/2022,50,West,PNE
12/10/2022,50,West,PNE
12/10/2022,3,West,PNE
12/12/2022,40,West,PNE
12/12/2022,53,West,PNE
12/24/2022,5,West,PNE
12/24/2022,20,West,PNE
12/24/2022,15,West,PNE
12/24/2022,30,West,PNE
12/24/2022,45,West,PNE
12/5/2022,40,West,PNE
12/9/2022,10,West,PNE
12/9/2022,10,West,PNE
12/9/2022,5,West,PNE
12/9/2022,30,West,PNE
12/9/2022,15,West,PNE
12/9/2022,10,West,PNE
12/10/2022,4,West,PNE
12/10/2022,10,West,PNE
12/10/2022,1,West,PNE
12/21/2022,2,West,PNE
12/23/2022,4,West,PNE
12/24/2022,20,West,PNE
12/24/2022,20,West,PNE
12/24/2022,20,West,PNE
12/24/2022,2,West,PNE
12/24/2022,20,West,PNE
12/24/2022,18,West,PNE
12/24/2022,5,West,PNE
12/24/2022,3,West,PNE
12/20/2022,10,North,JMU
12/21/2022,7,North,JMU
12/27/2022,15,North,JMU
12/27/2022,5,North,JMU
12/31/2022,10,North,JMU
12/31/2022,1,North,JMU
12/31/2022,15,North,JMU
12/20/2022,5,North,DLI
12/20/2022,20,North,DLI
12/20/2022,20,North,DLI
12/20/2022,20,North,DLI
12/20/2022,20,North,DLI
12/20/2022,15,North,JPR
12/13/2022,5,North,GRN
12/14/2022,30,North,GRN
12/14/2022,30,North,GRN
12/14/2022,15,North,GRN
12/15/2022,10,North,GRN
12/15/2022,2,North,GRN
12/21/2022,2,North,GRN
12/23/2022,5,North,GRN
12/30/2022,3,North,GRN
12/31/2022,2,North,GRN
12/31/2022,3,North,GRN
12/19/2022,25,North,GZB
12/19/2022,30,North,GZB
12/20/2022,15,North,GZB
12/20/2022,15,North,GZB
12/22/2022,2,North,GZB
12/29/2022,15,North,GZB
12/31/2022,5,North,GZB
12/14/2022,15,North,JPR
12/14/2022,2,North,JPR
12/14/2022,5,North,JPR
12/14/2022,5,North,JPR
12/15/2022,10,North,JPR
12/15/2022,2,North,JPR
12/15/2022,2,North,JPR
12/15/2022,2,North,JPR
12/15/2022,2,North,JPR
12/15/2022,2,North,JPR
12/15/2022,46,North,JPR
12/15/2022,5,North,JPR
12/15/2022,2,North,JPR
12/5/2022,4,North,LKW
12/6/2022,4,North,LKW
12/8/2022,5,North,LKW
12/8/2022,5,North,LKW
12/8/2022,4,North,LKW
12/8/2022,1,North,LKW
12/1/2022,20,South,HBI
12/6/2022,10,South,HBI
12/6/2022,15,South,HBI
12/6/2022,15,South,HBI
12/7/2022,4,South,HBI
12/12/2022,25,South,HBI
12/12/2022,5,South,HBI
12/13/2022,15,South,HBI
12/13/2022,6,South,HBI
12/13/2022,2,South,HBI
12/14/2022,5,South,HBI
12/15/2022,2,South,HBI
12/15/2022,1,South,HBI
12/15/2022,4,South,HBI
12/15/2022,1,South,HBI
12/15/2022,5,South,HBI
12/15/2022,1,South,HBI
12/15/2022,1,South,HBI
12/15/2022,26,South,HBI
12/15/2022,3,South,HBI
12/16/2022,10,South,HBI
12/16/2022,5,South,HBI
12/17/2022,5,South,HBI
12/17/2022,2,South,HBI
12/17/2022,6,South,HBI
12/17/2022,2,South,HBI
12/17/2022,2,South,HBI
12/17/2022,1,South,HBI
12/17/2022,2,South,HBI
12/17/2022,2,South,HBI
12/17/2022,2,South,HBI
12/17/2022,2,South,HBI
12/17/2022,2,South,HBI
12/17/2022,5,South,HBI
12/17/2022,2,South,HBI
12/19/2022,1,South,HBI
12/19/2022,35,South,HBI
12/20/2022,1,South,HBI
12/20/2022,20,South,HBI
12/20/2022,20,South,HBI
12/21/2022,1,South,HBI
12/21/2022,1,South,HBI
12/21/2022,5,South,HBI
12/21/2022,2,South,HBI
12/21/2022,2,South,HBI
12/21/2022,2,South,HBI
12/21/2022,10,South,HBI
12/21/2022,1,South,HBI
12/21/2022,1,South,HBI
12/28/2022,20,South,HBI
12/28/2022,20,South,HBI
12/28/2022,5,South,HBI
12/29/2022,10,South,HBI
12/29/2022,3,South,HBI
12/29/2022,5,South,HBI
12/29/2022,4,South,HBI
12/29/2022,5,South,HBI
12/30/2022,7,South,HBI
12/30/2022,15,South,HBI
12/30/2022,10,South,HBI
12/31/2022,5,South,HBI
12/31/2022,25,South,HBI
12/2/2022,52,South,KCI
12/2/2022,5,South,KCI
12/2/2022,12,South,KCI
12/5/2022,5,South,KCI
12/8/2022,3,South,KCI
12/8/2022,5,South,KCI
12/8/2022,2,South,KCI
12/8/2022,8,South,KCI
12/8/2022,20,South,KCI
12/9/2022,3,South,KCI
12/10/2022,50,South,KCI
12/10/2022,3,South,KCI
12/10/2022,3,South,KCI
12/12/2022,1,South,KCI
12/12/2022,1,South,KCI
12/12/2022,1,South,KCI
12/12/2022,15,South,KCI
12/13/2022,15,South,KCI
12/13/2022,25,South,KCI
12/13/2022,25,South,KCI
12/13/2022,25,South,KCI
12/13/2022,15,South,KCI
12/14/2022,35,South,KCI
12/14/2022,15,South,KCI
12/14/2022,13,South,KCI
12/15/2022,15,South,KCI
12/15/2022,10,South,KCI
12/15/2022,8,South,KCI
12/15/2022,15,South,KCI
12/15/2022,15,South,KCI
12/16/2022,25,South,KCI
12/16/2022,14,South,KCI
12/16/2022,10,South,KCI
12/16/2022,25,South,KCI
12/16/2022,10,South,KCI
12/16/2022,7,South,KCI
12/16/2022,10,South,KCI
12/16/2022,10,South,KCI
12/16/2022,28,South,KCI
12/16/2022,5,South,KCI
12/19/2022,35,South,KCI
12/20/2022,15,South,KCI
12/21/2022,5,South,KCI
12/21/2022,5,South,KCI
12/21/2022,5,South,KCI
12/21/2022,5,South,KCI
12/21/2022,5,South,KCI
12/21/2022,5,South,KCI
12/21/2022,5,South,KCI
12/21/2022,5,South,KCI
12/21/2022,3,South,KCI
12/21/2022,2,South,KCI
12/21/2022,5,South,KCI
12/21/2022,10,South,KCI
12/21/2022,5,South,KCI
12/21/2022,5,South,KCI
12/21/2022,4,South,KCI
12/21/2022,5,South,KCI
12/21/2022,5,South,KCI
12/21/2022,3,South,KCI
12/21/2022,5,South,KCI
12/21/2022,3,South,KCI
12/21/2022,5,South,KCI
12/21/2022,5,South,KCI
12/21/2022,15,South,KCI
12/22/2022,10,South,KCI
12/22/2022,5,South,KCI
12/22/2022,5,South,KCI
12/22/2022,5,South,KCI
12/22/2022,5,South,KCI
12/22/2022,5,South,KCI
12/22/2022,5,South,KCI
12/22/2022,5,South,KCI
12/23/2022,5,South,KCI
12/23/2022,20,South,KCI
12/26/2022,20,South,KCI
12/27/2022,15,South,KCI
12/27/2022,35,South,KCI
12/27/2022,15,South,KCI
12/27/2022,20,South,KCI
12/27/2022,4,South,KCI
12/27/2022,3,South,KCI
12/27/2022,15,South,KCI
12/27/2022,15,South,KCI
12/27/2022,5,South,KCI
12/28/2022,15,South,KCI
12/28/2022,11,South,KCI
12/29/2022,10,South,KCI
12/29/2022,6,South,KCI
12/29/2022,8,South,KCI
12/29/2022,4,South,KCI
12/29/2022,5,South,KCI
12/29/2022,20,South,KCI
12/29/2022,20,South,KCI
12/29/2022,5,South,KCI
12/30/2022,10,South,KCI
12/31/2022,5,South,KCI
12/31/2022,10,South,KCI
12/31/2022,5,South,KCI
12/31/2022,5,South,KCI
12/31/2022,3,South,KCI
12/31/2022,5,South,KCI
12/31/2022,5,South,KCI
12/31/2022,5,South,KCI
12/31/2022,5,South,KCI
12/31/2022,5,South,KCI
12/31/2022,3,South,KCI
12/31/2022,3,South,KCI
12/31/2022,3,South,KCI
12/31/2022,3,South,KCI
12/31/2022,5,South,KCI
12/31/2022,3,South,KCI
12/31/2022,5,South,KCI
12/31/2022,30,South,KCI
12/31/2022,3,South,KCI
12/31/2022,10,South,KCI
12/31/2022,2,South,KCI
12/31/2022,6,South,KCI
12/2/2022,10,South,KCI
12/6/2022,15,South,KCI
12/8/2022,5,South,KCI
12/10/2022,10,South,KCI
12/14/2022,3,South,KCI
12/14/2022,3,South,KCI
12/14/2022,10,South,KCI
12/14/2022,10,South,KCI
12/15/2022,2,South,KCI
12/15/2022,10,South,KCI
12/16/2022,20,South,KCI
12/16/2022,64,South,KCI
12/17/2022,15,South,KCI
12/20/2022,5,South,KCI
12/20/2022,5,South,KCI
12/20/2022,5,South,KCI
12/21/2022,27,South,KCI
12/23/2022,30,South,KCI
12/23/2022,35,South,KCI
12/24/2022,35,South,KCI
12/24/2022,20,South,KCI
12/26/2022,15,South,KCI
12/26/2022,15,South,KCI
12/26/2022,6,South,KCI
12/26/2022,20,South,KCI
12/27/2022,10,South,KCI
12/27/2022,5,South,KCI
12/27/2022,36,South,KCI
12/27/2022,1,South,KCI
12/27/2022,25,South,KCI
12/27/2022,25,South,KCI
12/27/2022,10,South,KCI
12/28/2022,11,South,KCI
12/28/2022,20,South,KCI
12/28/2022,20,South,KCI
12/29/2022,4,South,KCI
12/30/2022,20,South,KCI
12/30/2022,15,South,KCI
12/30/2022,3,South,KCI
12/30/2022,15,South,KCI
12/30/2022,3,South,KCI
12/30/2022,3,South,KCI
12/31/2022,32,South,KCI
12/31/2022,5,South,KCI
12/31/2022,3,South,KCI
12/31/2022,10,South,KCI
12/31/2022,20,South,KCI
12/31/2022,18,South,KCI
12/31/2022,3,South,KCI
12/31/2022,20,South,KCI
12/31/2022,15,South,KCI
12/1/2022,1,South,MDI
12/2/2022,1,South,MDI
12/2/2022,2,South,MDI
12/7/2022,2,South,MDI
12/7/2022,2,South,MDI
12/7/2022,3,South,MDI
12/22/2022,5,South,MDI
12/22/2022,5,South,MDI
12/22/2022,25,South,MDI
12/22/2022,5,South,MDI
12/22/2022,5,South,MDI
12/24/2022,2,South,MDI
12/9/2022,15,North,JPR
12/23/2022,50,South,MDI
12/28/2022,120,West,PNE
12/30/2022,125,South,HBI
12/30/2022,30,North,DLI
12/30/2022,60,South,HBI
12/30/2022,60,South,HBI
12/30/2022,110,South,KCI
12/31/2022,130,South,KCI
12/31/2022,55,South,MDI
12/31/2022,50,South,HBI
12/31/2022,45,West,PNE
12/31/2022,110,South,KCI
12/31/2022,50,South,HBI
12/31/2022,20,West,PNE
1/14/2023,7,East,DGP
1/20/2023,2,East,DGP
1/29/2023,20,East,DGP
1/29/2023,37,East,DGP
1/29/2023,3,East,DGP
1/30/2023,13,East,DGP
1/31/2023,5,East,DGP
1/31/2023,10,East,DGP
1/31/2023,5,East,DGP
1/31/2023,50,East,DGP
1/18/2023,10,East,PTA
1/18/2023,12,East,PTA
1/18/2023,10,East,PTA
1/19/2023,10,East,PTA
1/20/2023,10,East,PTA
1/21/2023,35,East,PTA
1/25/2023,1,East,PTA
1/29/2023,2,East,PTA
1/29/2023,2,East,PTA
1/9/2023,10,West,PNE
1/9/2023,20,West,PNE
1/13/2023,50,West,PNE
1/13/2023,1,West,PNE
1/13/2023,1,West,PNE
1/13/2023,50,West,PNE
1/24/2023,8,West,PNE
1/24/2023,2,West,PNE
1/25/2023,6,West,PNE
1/31/2023,2,West,PNE
1/31/2023,12,West,PNE
1/31/2023,12,West,PNE
1/31/2023,12,West,PNE
1/31/2023,12,West,PNE
1/31/2023,12,West,PNE
1/31/2023,10,West,PNE
1/31/2023,20,West,PNE
1/17/2023,20,West,PNE
1/23/2023,9,West,PNE
1/30/2023,10,West,PNE
1/31/2023,2,West,PNE
1/31/2023,10,West,PNE
1/31/2023,2,West,PNE
1/31/2023,20,West,PNE
1/2/2023,4,North,JMU
1/11/2023,20,North,JMU
1/29/2023,3,North,JMU
1/31/2023,3,North,JMU
1/31/2023,5,North,JMU
1/31/2023,5,North,JMU
1/31/2023,1,North,JMU
1/31/2023,3,North,DLI
1/31/2023,2,North,DLI
1/31/2023,10,North,DLI
1/31/2023,15,North,DLI
1/30/2023,10,North,DLI
1/31/2023,5,North,GRN
1/31/2023,3,North,GRN
1/20/2023,5,North,GZB
1/21/2023,16,North,GZB
1/21/2023,10,North,GZB
1/23/2023,10,North,GZB
1/23/2023,5,North,GZB
1/27/2023,2,North,GZB
1/28/2023,50,North,GZB
1/31/2023,10,North,GZB
1/31/2023,20,North,JPR
1/31/2023,15,North,JPR
1/2/2023,40,North,LKW
1/2/2023,19,North,LKW
1/2/2023,10,North,LKW
1/3/2023,10,North,LKW
1/7/2023,10,North,LKW
1/2/2023,1,South,HBI
1/7/2023,1,South,HBI
1/11/2023,1,South,HBI
1/11/2023,5,South,HBI
1/12/2023,1,South,HBI
1/12/2023,3,South,HBI
1/12/2023,10,South,HBI
1/12/2023,10,South,HBI
1/12/2023,1,South,HBI
1/12/2023,1,South,HBI
1/12/2023,2,South,HBI
1/12/2023,2,South,HBI
